   4.1911079e+00   1.7557696e+01   3.4552783e-02   3.6406446e+00  -4.7610045e+01  -6.1534914e+03   1.8410145e+00  -2.4948989e+01   2.7024189e+01
   3.9353637e+00   1.5476125e+01  -7.5969525e-03   4.2851970e+00  -3.7496742e+01  -7.8131589e+03   1.7901501e+00  -2.7314190e+01   2.5711890e+01
   4.0425418e+00   1.6333974e+01   2.7818304e-02   3.8837175e+00  -4.4573371e+01  -6.5727135e+03   1.8562978e+00  -2.9938794e+01   2.4918494e+01
   3.9452941e+00   1.5554683e+01  -1.5642282e-03   3.6804100e+00  -3.8112420e+01  -7.6869430e+03   1.7955481e+00  -2.7573590e+01   2.5177890e+01
   3.9452941e+00   1.5554683e+01  -1.5642282e-03   3.6804100e+00  -3.8112420e+01  -7.6869430e+03   1.7955481e+00  -2.7573590e+01   2.5177890e+01
   4.1818281e+00   1.7479240e+01  -2.1396169e-02   3.6059729e+00  -4.5343954e+01  -6.4610157e+03   1.8787999e+00  -2.6520692e+01   2.7543092e+01
   3.9906736e+00   1.5922136e+01  -2.3308296e-02   3.8560167e+00  -6.8503265e+01  -4.2767012e+03   2.0433699e+00  -4.1230614e+01   2.5711914e+01
   3.8606074e+00   1.4900585e+01   1.5318722e-02   3.1838325e+00  -6.2996659e+01  -4.6505323e+03   1.7787047e+00  -2.1012090e+01   3.1739390e+01
   3.8035538e+00   1.4461831e+01  -3.2576050e-03   3.0972513e+00  -5.2545158e+01  -5.5755470e+03   1.5043716e+00  -1.9699769e+01   2.0981569e+01
   3.7700357e+00   1.4210227e+01   1.2531213e-02   3.2826042e+00  -6.8947951e+01  -4.2491183e+03   1.6102045e+00  -2.2064978e+01   2.3606178e+01
   3.7700357e+00   1.4210227e+01   1.2531213e-02   3.2826042e+00  -6.8947951e+01  -4.2491183e+03   1.6102045e+00  -2.2064978e+01   2.3606178e+01
   3.8245428e+00   1.4624437e+01  -3.4029829e-03   3.2755664e+00  -7.3054792e+01  -4.0102503e+03   1.6804348e+00  -2.2324382e+01   2.5971382e+01
   4.1673405e+00   1.7361961e+01  -1.1381774e-01   3.1858218e+00  -5.9994602e+01  -4.8832393e+03   1.7214695e+00  -2.5483079e+01   2.0722179e+01
   3.9745136e+00   1.5793931e+01  -1.7401014e-02   3.1321039e+00  -7.4041496e+01  -3.9568082e+03   1.6580537e+00  -2.2324378e+01   2.3087378e+01
   3.7958429e+00   1.4404318e+01   6.5325852e-03   3.1003440e+00  -5.8886763e+01  -4.9751079e+03   1.7164393e+00  -2.1805586e+01   2.8595886e+01
   3.8929412e+00   1.5149932e+01   1.1569166e-02   3.1133111e+00  -5.4455224e+01  -5.3799797e+03   1.6081141e+00  -2.4170775e+01   1.9928675e+01
   3.6852533e+00   1.3574713e+01  -8.7654191e-03   3.0127636e+00  -4.5974564e+01  -6.3723932e+03   1.3121963e+00  -1.8128059e+01   1.6510559e+01
